itemId,passageId,gradeLevel,eligibleContent,ruleId,result,severity,evidence,failedChoiceIndices,notes,lessonId,sourceId
"cmpdfvzjb002gevu9myf1nvdt:independentPractice:3","438fb16badb4b43d","3","CC.1.2.3.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:independentPractice:3","438fb16badb4b43d","3","CC.1.2.3.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:independentPractice:4","3b834696a4ead8d6","3","CC.1.2.3.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:independentPractice:4","3b834696a4ead8d6","3","CC.1.2.3.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:exitTicket:1","5022861a59765200","3","CC.1.2.3.B","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:exitTicket:1","5022861a59765200","3","CC.1.2.3.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:exitTicket:1","5022861a59765200","3","CC.1.2.3.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:masteryCheck:2","1455b05b161bfa1a","3","CC.1.2.3.B","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[0,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:masteryCheck:2","1455b05b161bfa1a","3","CC.1.2.3.B","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:masteryCheck:2","1455b05b161bfa1a","3","CC.1.2.3.B","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:guidedPractice:1","58bd7c30481eaf97","3","CC.1.2.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:guidedPractice:1","58bd7c30481eaf97","3","CC.1.2.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:independentPractice:1","5ab99b412131cf4c","3","CC.1.2.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[1,2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:independentPractice:1","5ab99b412131cf4c","3","CC.1.2.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:independentPractice:1","5ab99b412131cf4c","3","CC.1.2.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:independentPractice:3","c2d5544bfcc098ff","3","CC.1.2.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[0,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:independentPractice:3","c2d5544bfcc098ff","3","CC.1.2.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:independentPractice:3","c2d5544bfcc098ff","3","CC.1.2.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:exitTicket:1","e5287b50f015c500","3","CC.1.2.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:exitTicket:1","e5287b50f015c500","3","CC.1.2.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:exitTicket:1","e5287b50f015c500","3","CC.1.2.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:masteryCheck:1","b13e1e0b4f972939","3","CC.1.2.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:masteryCheck:1","b13e1e0b4f972939","3","CC.1.2.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:masteryCheck:3","e0a36644df2b1475","3","CC.1.2.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:masteryCheck:3","e0a36644df2b1475","3","CC.1.2.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfxnn7002tevu993vrd9h7:masteryCheck:3","e0a36644df2b1475","3","CC.1.2.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:guidedPractice:1","631ee9b319d15cd6","3","CC.1.2.3.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[0,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:guidedPractice:1","631ee9b319d15cd6","3","CC.1.2.3.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:guidedPractice:1","631ee9b319d15cd6","3","CC.1.2.3.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:guidedPractice:2","d8b9d9f26bba2f95","3","CC.1.2.3.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:guidedPractice:2","d8b9d9f26bba2f95","3","CC.1.2.3.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:independentPractice:1","4684c2c9efc4c1dd","3","CC.1.2.3.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:independentPractice:1","4684c2c9efc4c1dd","3","CC.1.2.3.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:independentPractice:1","4684c2c9efc4c1dd","3","CC.1.2.3.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:masteryCheck:1","0cbbf0600b78b959","3","CC.1.2.3.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[0,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:masteryCheck:1","0cbbf0600b78b959","3","CC.1.2.3.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:masteryCheck:1","0cbbf0600b78b959","3","CC.1.2.3.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:guidedPractice:2","d8b9d9f26bba2f95","3","CC.1.2.3.E","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the author s purpose in the following passage","[]","stem template reused across 3 passage-linked reading MCQs.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:independentPractice:1","4684c2c9efc4c1dd","3","CC.1.2.3.E","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the author s purpose in the following passage","[]","stem template reused across 3 passage-linked reading MCQs.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:masteryCheck:1","0cbbf0600b78b959","3","CC.1.2.3.E","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the author s purpose in the following passage","[]","stem template reused across 3 passage-linked reading MCQs.","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:guidedPractice:1","3022ee97e739f02e","3","CC.1.2.3.F","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=0/4","[0,1,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:guidedPractice:1","3022ee97e739f02e","3","CC.1.2.3.F","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:guidedPractice:1","3022ee97e739f02e","3","CC.1.2.3.F","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:independentPractice:1","5d0ec7d71daae6f1","3","CC.1.2.3.F","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:independentPractice:1","5d0ec7d71daae6f1","3","CC.1.2.3.F","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:independentPractice:1","5d0ec7d71daae6f1","3","CC.1.2.3.F","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:exitTicket:1","0b02b547b7337781","3","CC.1.2.3.F","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:exitTicket:1","0b02b547b7337781","3","CC.1.2.3.F","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:exitTicket:1","0b02b547b7337781","3","CC.1.2.3.F","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:masteryCheck:1","ca2f16a56e00968d","3","CC.1.2.3.F","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:masteryCheck:1","ca2f16a56e00968d","3","CC.1.2.3.F","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:masteryCheck:1","ca2f16a56e00968d","3","CC.1.2.3.F","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdggth4005oevu9zrifadqq:guidedPractice:1","eaa9894c8b6e8363","3","CC.1.3.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[0]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdggth4005oevu9zrifadqq:guidedPractice:1","eaa9894c8b6e8363","3","CC.1.3.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdggth4005oevu9zrifadqq:guidedPractice:1","eaa9894c8b6e8363","3","CC.1.3.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdggth4005oevu9zrifadqq:independentPractice:1","4d3f8d060372de18","3","CC.1.3.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[0,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdggth4005oevu9zrifadqq:independentPractice:1","4d3f8d060372de18","3","CC.1.3.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdggth4005oevu9zrifadqq:independentPractice:1","4d3f8d060372de18","3","CC.1.3.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgj3z00061evu9osxvuo1u:guidedPractice:1","0caed788f35a766c","3","CC.1.3.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgj3z00061evu9osxvuo1u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgj3z00061evu9osxvuo1u:guidedPractice:1","0caed788f35a766c","3","CC.1.3.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgj3z00061evu9osxvuo1u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgj3z00061evu9osxvuo1u:guidedPractice:1","0caed788f35a766c","3","CC.1.3.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgj3z00061evu9osxvuo1u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgj3z00061evu9osxvuo1u:masteryCheck:1","1b7db26f516a94ca","3","CC.1.3.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgj3z00061evu9osxvuo1u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgj3z00061evu9osxvuo1u:masteryCheck:1","1b7db26f516a94ca","3","CC.1.3.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,2]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgj3z00061evu9osxvuo1u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:guidedPractice:1","c3abfd42f60833ab","3","CC.1.3.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:guidedPractice:1","c3abfd42f60833ab","3","CC.1.3.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:guidedPractice:1","c3abfd42f60833ab","3","CC.1.3.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:independentPractice:1","53a7495ff1814b1e","3","CC.1.3.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
