itemId,gradeLevel,passageId,passageTitle,eligibleContent,ecDescription,ecSkillFamily,questionType,stem,targetWordOrPhrase,observedSkillPattern,expectedSkillPattern,evidenceSpan,stemSkillSignals,skillMatchResult,skillMatchConfidence,mismatchReason,notes,lessonId,sourceId
"cmpdkyfnl00spevu98inu218g:independentPractice:4","6","ce246c2bb85a1178","Mastering Objective Summaries passage 7","CC.1.2.6.A","","unknown","MCQ","What is the best objective summary of the passage about the study on polar bears and climate change?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkyfnl00spevu98inu218g:masteryCheck:1","6","35e7379f932f3278","Mastering Objective Summaries passage 10","CC.1.2.6.A","","unknown","MCQ","What is the best objective summary of the passage about Harriet Tubman?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkyfnl00spevu98inu218g","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkztnq00t2evu911zhtoy9:independentPractice:4","6","15762050dcc094ae","Uncovering Hidden Meanings: Making Inferences passage 7","CC.1.2.6.B","","unknown","MCQ","What can you infer about the scientist's approach to her research based on her actions?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkztnq00t2evu911zhtoy9:exitTicket:1","6","8588472a29a3218d","Uncovering Hidden Meanings: Making Inferences passage 8","CC.1.2.6.B","","unknown","MCQ","What inference can you make about the people's reaction to the new rules based on the passage?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkztnq00t2evu911zhtoy9:masteryCheck:1","6","ff10ff4cb837dace","Uncovering Hidden Meanings: Making Inferences passage 10","CC.1.2.6.B","","unknown","MCQ","What can you infer about the character's motivation based on their actions in the passage?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdkztnq00t2evu911zhtoy9:masteryCheck:3","6","1449b3355e927492","Uncovering Hidden Meanings: Making Inferences passage 12","CC.1.2.6.B","","unknown","MCQ","What inference can you make about the characters' future relationship based on their interaction?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdkztnq00t2evu911zhtoy9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl2lpd00tcevu9k8pq4w4i:guidedPractice:3","6","6c7bd1cae8c82cac","Using Text Evidence for Analysis passage 3","CC.1.2.6.B","","unknown","MCQ","How does the author show that the protagonist is resourceful?","","inference","unknown","","inference|craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl2lpd00tcevu9k8pq4w4i:independentPractice:3","6","28c7446e1b51c63d","Using Text Evidence for Analysis passage 6","CC.1.2.6.B","","unknown","MCQ","How do the two articles differ in their approach to discussing urban gardening?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl2lpd00tcevu9k8pq4w4i:masteryCheck:3","6","d152aa373fa1561f","Using Text Evidence for Analysis passage 12","CC.1.2.6.B","","unknown","MCQ","How do the stories illustrate the theme of preparation versus carefreeness?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl2lpd00tcevu9k8pq4w4i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl4tel00tlevu9cl8zx5pw:guidedPractice:1","6","4f57da0c7ae5960c","Understanding Author's Purpose and Point of View passage 1","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about plant adaptations?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl4tel00tlevu9cl8zx5pw:independentPractice:1","6","d0f7125a61104a8c","Understanding Author's Purpose and Point of View passage 4","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about Leonardo da Vinci?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl4tel00tlevu9cl8zx5pw:independentPractice:4","6","61af8ffc8752d01c","Understanding Author's Purpose and Point of View passage 7","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about pollinators?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl4tel00tlevu9cl8zx5pw:exitTicket:1","6","b6d903e436681ab8","Understanding Author's Purpose and Point of View passage 8","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about the Civil Rights Movement?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl4tel00tlevu9cl8zx5pw:masteryCheck:1","6","48c28952ac50fff9","Understanding Author's Purpose and Point of View passage 10","CC.1.2.6.D","","unknown","MCQ","What is the author's purpose in the passage about Vincent van Gogh?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdl4tel00tlevu9cl8zx5pw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl8ydo00u6evu9etp7qt32:guidedPractice:1","6","d87f987ca2316018","Understanding Technical Vocabulary in Context passage 1","CC.1.2.6.F","","unknown","MCQ","What does the term ""plate tectonics"" mean in the passage?","plate tectonics","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl8ydo00u6evu9etp7qt32:independentPractice:1","6","d53278a58b342a9b","Understanding Technical Vocabulary in Context passage 3","CC.1.2.6.F","","unknown","MCQ","What does the term ""legacy"" mean in the passage?","legacy","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl8ydo00u6evu9etp7qt32:independentPractice:4","6","2851aaefe93566c7","Understanding Technical Vocabulary in Context passage 5","CC.1.2.6.F","","unknown","MCQ","What does the term ""geology"" mean in the passage?","geology","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdl8ydo00u6evu9etp7qt32:masteryCheck:1","6","ed5853061d60a17e","Understanding Technical Vocabulary in Context passage 7","CC.1.2.6.F","","unknown","MCQ","What does the term ""astronomer"" mean in the passage?","astronomer","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdl8ydo00u6evu9etp7qt32","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlbjuf00ujevu9v3rwynp1:guidedPractice:1","6","a2d20cfb01e33aa1","Understanding Tone and Connotation passage 1","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing the world of bees?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlbjuf00ujevu9v3rwynp1:independentPractice:1","6","28bcc9ace8fdd220","Understanding Tone and Connotation passage 3","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing Amelia Earhart's achievements?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlbjuf00ujevu9v3rwynp1:independentPractice:4","6","c766d1926a4483fd","Understanding Tone and Connotation passage 5","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing the universe as ""a place of endless possibilities""?","a place of endless possibilities","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlbjuf00ujevu9v3rwynp1:masteryCheck:1","6","e454abdfac0bb591","Understanding Tone and Connotation passage 7","CC.1.2.6.F","","unknown","MCQ","What is the tone of the passage describing Marie Curie's dedication to her work?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlbjuf00ujevu9v3rwynp1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:1","6","8e2a198b0d753df8","Understanding Claims, Reasons, and Evidence passage 1","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about electric cars?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:guidedPractice:3","6","4bff276c2e90c6a9","Understanding Claims, Reasons, and Evidence passage 3","CC.1.2.6.G","","unknown","MCQ","Which piece of evidence best supports the claim that perseverance and determination can lead to success?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:1","6","5174083399c04299","Understanding Claims, Reasons, and Evidence passage 4","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about Marie Curie's contributions to science?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:3","6","1f56466e4238d5f0","Understanding Claims, Reasons, and Evidence passage 6","CC.1.2.6.G","","unknown","MCQ","Which statement best compares the role of teamwork in sports and in the workplace as described in the texts?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:independentPractice:4","6","71910d401d84962c","Understanding Claims, Reasons, and Evidence passage 7","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about the Moon?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:exitTicket:2","6","e07002b850bd5cd0","Understanding Claims, Reasons, and Evidence passage 8","CC.1.2.6.G","","unknown","MCQ","Which piece of evidence best supports the claim that Elara's curiosity leads her to explore new places?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:1","6","3cd1c05464b09a7a","Understanding Claims, Reasons, and Evidence passage 9","CC.1.2.6.G","","unknown","MCQ","What is the main claim in the passage about Leonardo da Vinci?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdldlmy00usevu9olw2a5s9:masteryCheck:3","6","304ae071e7738a41","Understanding Claims, Reasons, and Evidence passage 11","CC.1.2.6.G","","unknown","MCQ","How do the two texts differ in their discussion of water's importance?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdldlmy00usevu9olw2a5s9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlpsjw00vlevu9e9fvdv3y:guidedPractice:1","6","028d9edba6df67ad","Understanding Theme Development passage 1","CC.1.3.6.A","","unknown","MCQ","What is the theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlpsjw00vlevu9e9fvdv3y:independentPractice:1","6","b66b974ec908da10","Understanding Theme Development passage 4","CC.1.3.6.A","","unknown","MCQ","What theme is developed through Marie Curie's journey?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlpsjw00vlevu9e9fvdv3y:independentPractice:4","6","42a21cc8502e2377","Understanding Theme Development passage 7","CC.1.3.6.A","","unknown","MCQ","What is the central theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlpsjw00vlevu9e9fvdv3y:exitTicket:1","6","b83558d3d9a1daf4","Understanding Theme Development passage 8","CC.1.3.6.A","","unknown","MCQ","What theme is developed through the character's actions?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlpsjw00vlevu9e9fvdv3y:masteryCheck:1","6","d0060d34b3528dea","Understanding Theme Development passage 10","CC.1.3.6.A","","unknown","MCQ","What is the theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlpsjw00vlevu9e9fvdv3y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:1","6","09562a113c47a2c8","Understanding Character Change and Conflict passage 4","CC.1.3.6.C","","unknown","MCQ","What does Tesla's initial reaction to the challenges he faced reveal about him?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:2","6","c9ee3321fc476d86","Understanding Character Change and Conflict passage 5","CC.1.3.6.C","","unknown","MCQ","How does the character's response to the conflict affect their relationship with others?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlq62v00vtevu9szk9s8yr:independentPractice:3","6","1f27f4b9b1e23f1d","Understanding Character Change and Conflict passage 6","CC.1.3.6.C","","unknown","MCQ","What does the character learn from facing the conflict?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlq62v00vtevu9szk9s8yr:exitTicket:1","6","6bce0446dc928b27","Understanding Character Change and Conflict passage 8","CC.1.3.6.C","","unknown","MCQ","What is the main conflict in the story, and how does it drive the character's change?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlq62v00vtevu9szk9s8yr","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlulcl00wdevu9b1iewyb7:independentPractice:4","6","51097ab9b8d6bec2","Understanding Plot Development in Episodes passage 7","CC.1.3.6.C","","unknown","MCQ","What is the main theme of the passage?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlulcl00wdevu9b1iewyb7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlsfwi00w4evu9g1q6o1a2:guidedPractice:1","6","c3001a10d1a39e19","Understanding Point of View in Texts passage 1","CC.1.3.6.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlsfwi00w4evu9g1q6o1a2:exitTicket:1","6","aae194c47cc871fa","Understanding Point of View in Texts passage 4","CC.1.3.6.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlz5ik00wxevu9l87lwmwy:guidedPractice:1","6","b335e8d91b59dd29","Understanding Connotation and Figurative Language passage 1","CC.1.3.6.F","","unknown","MCQ","What does the description of the cactus suggest in the passage?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlz5ik00wxevu9l87lwmwy:independentPractice:1","6","ffa5dae509af0508","Understanding Connotation and Figurative Language passage 3","CC.1.3.6.F","","unknown","MCQ","What does the phrase ""her life was a colorful tapestry"" suggest in the passage?","","inference","unknown","","vocabulary|inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdlz5ik00wxevu9l87lwmwy:exitTicket:1","6","4cb722a1ce50a910","Understanding Connotation and Figurative Language passage 5","CC.1.3.6.F","","unknown","MCQ","What does the phrase ""a sea of lights"" suggest in the passage?","a sea of lights","vocabulary_context","unknown","","vocabulary|inference","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmhj0500zgevu9bu6ocm3k:guidedPractice:1","7","854d3c3d1058e9ab","Understanding Domain-Specific Vocabulary Morphology passage 1","CC.1.1.7.E","","unknown","MCQ","What does the word ""biology"" mean based on its morphology?","biology","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmlk6r0101evu9x7yib8oo:guidedPractice:1","7","e2b31c78f2d9adad","Exploring Etymology: Unlocking Word Meanings passage 1","CC.1.1.7.E","","unknown","MCQ","What is the origin of the word 'astronomy'?","astronomy","vocabulary_context","unknown","","vocabulary","WARN","0.66","Non-vocabulary EC may be attached to a word-meaning or phrase-interpretation item.","Observed skill is vocabulary-context; human review needed.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmq10y010hevu9spinmfoh:guidedPractice:1","7","1d3ccc76a3b21aed","Understanding Main Ideas in Texts passage 1","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about marine pollution?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmq10y010hevu9spinmfoh:independentPractice:1","7","ce795c98be2d17ab","Understanding Main Ideas in Texts passage 3","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about Marie Curie?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmq10y010hevu9spinmfoh:exitTicket:1","7","6268e9961a3033b5","Understanding Main Ideas in Texts passage 5","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about the Magna Carta?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmq10y010hevu9spinmfoh:masteryCheck:1","7","31afa1abe6ef4053","Understanding Main Ideas in Texts passage 6","CC.1.2.7.A","","unknown","MCQ","What is the main idea of the passage about Harriet Tubman?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmqdnz010pevu94j9g8iu1:guidedPractice:1","7","c1754feaec5b8afc","Understanding Central Ideas Across Text Sections passage 1","CC.1.2.7.A","","unknown","MCQ","Which sentence best supports the central idea that the water cycle is essential for Earth's ecosystems?","","evidence_use","unknown","","evidence|key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmqdnz010pevu94j9g8iu1:independentPractice:1","7","e9d9ef4a8570554a","Understanding Central Ideas Across Text Sections passage 4","CC.1.2.7.A","","unknown","MCQ","Which section best supports the central idea that Edison's perseverance was key to his success?","","evidence_use","unknown","","evidence|key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmqdnz010pevu94j9g8iu1:independentPractice:4","7","ca2d6996406eb9cf","Understanding Central Ideas Across Text Sections passage 7","CC.1.2.7.A","","unknown","MCQ","Which sentence best supports the central idea that fossils are important for understanding Earth's history?","","evidence_use","unknown","","evidence|key_ideas|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmqdnz010pevu94j9g8iu1:exitTicket:1","7","9bb207271b5ffe93","Understanding Central Ideas Across Text Sections passage 8","CC.1.2.7.A","","unknown","MCQ","Which section best supports the central idea that the printing press transformed societies by democratizing information?","","evidence_use","unknown","","evidence|key_ideas|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmqdnz010pevu94j9g8iu1:masteryCheck:2","7","e2e816af1e9fc428","Understanding Central Ideas Across Text Sections passage 11","CC.1.2.7.A","","unknown","MCQ","Which section best supports the central idea that cooking is a valuable skill for individuals?","","evidence_use","unknown","","evidence|key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmtkel010xevu9h5hnqy7c:independentPractice:2","7","dc05a81d36ba504a","Mastering Text Evidence: Analyzing and Supporting Claims passage 5","CC.1.2.7.B","","unknown","MCQ","Which detail best supports the idea that the dough is being actively worked on?","","evidence_use","unknown","","evidence","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmtkel010xevu9h5hnqy7c:independentPractice:3","7","93f39be2d8ba074f","Mastering Text Evidence: Analyzing and Supporting Claims passage 6","CC.1.2.7.B","","unknown","MCQ","What is a common theme in both passages?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmtkel010xevu9h5hnqy7c:exitTicket:1","7","aa8d7bba629aa716","Mastering Text Evidence: Analyzing and Supporting Claims passage 8","CC.1.2.7.B","","unknown","MCQ","What evidence supports the claim that the explorers were curious about their surroundings?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","7","ad93d2a446b47593","Mastering Text Evidence: Analyzing and Supporting Claims passage 10","CC.1.2.7.B","","unknown","MCQ","What evidence supports the claim that van Gogh valued the use of color in his paintings?","","evidence_use","unknown","","evidence|informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:2","7","c8d92595d37cbab0","Mastering Text Evidence: Analyzing and Supporting Claims passage 11","CC.1.2.7.B","","unknown","MCQ","What is the main idea of the passage?","","key_ideas_details","unknown","","key_ideas","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmurek0118evu9j5ct4z2y:independentPractice:1","7","8013f18266aaa77e","Making Inferences from Text passage 4","CC.1.2.7.B","","unknown","MCQ","What inference can be made about Marie Curie's motivation and character?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
